timestamp,smoothAmp,mean,std,z,behavior,transition,insight,prediction,context,action
1775710993.7813878,73,101.15,200.00,-0.14,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.7970893,59,101.11,200.00,-0.21,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.8134177,59,101.07,200.00,-0.21,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.8292854,70,101.04,200.00,-0.16,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.8449972,79,101.02,200.00,-0.11,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.8613348,87,101.00,200.00,-0.07,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.8773563,87,100.99,200.00,-0.07,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.892961,80,100.97,200.00,-0.10,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.9093533,75,100.94,200.00,-0.13,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.9258327,70,100.91,200.00,-0.15,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.9416795,65,100.87,200.00,-0.18,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.9574814,72,100.84,200.00,-0.14,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.9736452,76,100.82,200.00,-0.12,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710993.989177,79,100.80,200.00,-0.11,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.0051658,78,100.78,200.00,-0.11,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.021189,83,100.76,200.00,-0.09,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.0373714,84,100.74,200.00,-0.08,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.0531294,87,100.73,200.00,-0.07,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.0693138,76,100.70,200.00,-0.12,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.08539,66,100.67,200.00,-0.17,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.1010945,61,100.63,200.00,-0.20,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.1172457,54,100.58,200.00,-0.23,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.133241,49,100.53,200.00,-0.26,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.1491573,47,100.48,200.00,-0.27,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.1648488,48,100.42,200.00,-0.26,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.1811438,41,100.36,200.00,-0.30,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.1972227,37,100.30,200.00,-0.32,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.213372,33,100.23,200.00,-0.34,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.2290475,35,100.17,200.00,-0.33,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.2453363,39,100.11,200.00,-0.31,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.2609205,47,100.05,200.00,-0.27,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.2769222,53,100.01,200.00,-0.24,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.293366,59,99.97,200.00,-0.20,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.3093386,66,99.93,200.00,-0.17,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.3252141,134,99.97,200.00,0.17,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.3414686,295,100.16,200.00,0.97,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.3576999,552,100.16,200.00,2.26,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.3734121,910,100.16,200.00,4.05,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.389164,1363,100.16,200.00,6.31,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.4051428,1723,100.16,200.00,8.11,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.4209003,1976,100.16,200.00,9.38,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.4367263,2121,100.16,200.00,10.10,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.453402,2062,100.16,200.00,9.81,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.4688168,1900,100.16,200.00,9.00,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.4848945,1780,100.16,200.00,8.40,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.5011358,1744,100.16,200.00,8.22,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.5175796,2009,100.16,200.00,9.54,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.5332112,2359,100.16,200.00,11.29,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.5492187,2784,100.16,200.00,13.42,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.5653005,3236,100.16,200.00,15.68,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.5821228,3786,100.16,200.00,18.43,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.5984926,4342,100.16,200.00,21.21,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.614777,5086,100.16,200.00,24.93,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.630159,6193,100.16,200.00,30.46,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.6463099,7243,100.16,200.00,35.71,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.6617153,8284,100.16,200.00,40.92,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.6785355,8908,100.16,200.00,44.04,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.6944387,9486,100.16,200.00,46.93,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.7117925,9474,100.16,200.00,46.87,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.728323,9504,100.16,200.00,47.02,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.7409768,9205,100.16,200.00,45.52,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.7578406,9090,100.16,200.00,44.95,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.7736373,8685,100.16,200.00,42.92,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.7897036,8504,100.16,200.00,42.02,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.8057015,8174,100.16,200.00,40.37,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.8216717,8067,100.16,200.00,39.83,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.8373144,7701,100.16,200.00,38.00,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.8534362,7481,100.16,200.00,36.90,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.8690898,7032,100.16,200.00,34.66,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.885151,6650,100.16,200.00,32.75,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.901579,5902,100.16,200.00,29.01,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.917419,5248,100.16,200.00,25.74,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.9333029,4733,100.16,200.00,23.16,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.949395,4244,100.16,200.00,20.72,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.9653447,3821,100.16,200.00,18.60,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.9814348,3547,100.16,200.00,17.23,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710994.9971704,3300,100.16,200.00,16.00,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.013295,2820,100.16,200.00,13.60,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.029025,2279,100.16,200.00,10.89,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.0452135,1678,100.16,200.00,7.89,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.0610068,1251,100.16,200.00,5.75,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.0771112,909,100.16,200.00,4.04,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.093995,685,100.16,200.00,2.92,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.1091454,673,100.16,200.00,2.86,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.124938,1072,100.16,200.00,4.86,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.1413648,1455,100.16,200.00,6.77,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.1573255,1567,100.16,200.00,7.33,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.1735206,1534,100.16,200.00,7.17,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.1893363,1464,100.16,200.00,6.82,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.2054834,1064,100.16,200.00,4.82,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.2213361,813,100.16,200.00,3.56,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.2383924,941,100.16,200.00,4.20,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.252957,1254,100.16,200.00,5.77,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.2695787,1627,100.16,200.00,7.63,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.2851238,2057,100.16,200.00,9.78,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.3011196,2306,100.16,200.00,11.03,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.317796,2249,100.16,200.00,10.74,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.3330095,2204,100.16,200.00,10.52,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.3489947,2054,100.16,200.00,9.77,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.36496,1721,100.16,200.00,8.10,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.3812869,1502,100.16,200.00,7.01,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.3974938,1565,100.16,200.00,7.32,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.4130745,1562,100.16,200.00,7.31,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.4294562,1642,100.16,200.00,7.71,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.4466565,1766,100.16,200.00,8.33,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.4612906,1861,100.16,200.00,8.80,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.4778533,1917,100.16,200.00,9.08,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.493802,1832,100.16,200.00,8.66,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.5099533,1716,100.16,200.00,8.08,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.5263374,1617,100.16,200.00,7.58,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.5431018,1673,100.16,200.00,7.86,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.5585756,1723,100.16,200.00,8.11,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.575953,2089,100.16,200.00,9.94,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.5910025,2487,100.16,200.00,11.93,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.6069477,2878,100.16,200.00,13.89,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.6245396,3012,100.16,200.00,14.56,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.6387875,3014,100.16,200.00,14.57,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.6545472,2764,100.16,200.00,13.32,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.6696439,2429,100.16,200.00,11.64,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.6876152,2092,100.16,200.00,9.96,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.703508,1832,100.16,200.00,8.66,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.7190766,1637,100.16,200.00,7.68,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.7337928,1415,100.16,200.00,6.57,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.7500746,1186,100.16,200.00,5.43,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.7661228,951,100.16,200.00,4.25,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.782451,707,100.16,200.00,3.03,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.7989573,491,100.16,200.00,1.95,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.8146808,398,100.16,200.00,1.49,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.8309324,415,100.16,200.00,1.57,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.8466754,502,100.16,200.00,2.01,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.862537,627,100.16,200.00,2.63,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.8784542,922,100.16,200.00,4.11,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.895366,1319,100.16,200.00,6.09,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.909502,1688,100.16,200.00,7.94,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.9258122,1924,100.16,200.00,9.12,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.9419649,2080,100.16,200.00,9.90,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.9579265,2071,100.16,200.00,9.85,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.975182,1944,100.16,200.00,9.22,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710995.9906478,1738,100.16,200.00,8.19,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.007656,1540,100.16,200.00,7.20,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.0238612,1263,100.16,200.00,5.81,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.0405164,950,100.16,200.00,4.25,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.0557604,647,100.16,200.00,2.73,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.0719495,415,100.16,200.00,1.57,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.0862896,280,100.34,200.00,0.90,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.1017668,317,100.34,200.00,1.08,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.1188111,380,100.34,200.00,1.40,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.1343508,430,100.34,200.00,1.65,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.1502447,496,100.34,200.00,1.98,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.1658247,546,100.34,200.00,2.23,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.1817338,593,100.34,200.00,2.46,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
1775710996.1976445,850,100.34,200.00,3.75,ACTIVE,NONE,UNUSUAL_ACTIVITY,LIKELY_ACTIVE,HIGH_ENGAGEMENT,MAINTAIN_FLOW
