timestamp,amplitude,mean,std,z,behavior
1774901072.0172005,972.0,182.5,200.0,3.95,ACTIVE
1774901072.0331316,909.0,182.5,200.0,3.63,ACTIVE
1774901072.049289,910.0,182.5,200.0,3.64,ACTIVE
1774901072.0652053,911.0,182.5,200.0,3.64,ACTIVE
1774901072.0812116,821.0,182.5,200.0,3.19,ACTIVE
1774901072.0975053,737.0,182.5,200.0,2.77,ACTIVE
1774901072.113156,675.0,182.5,200.0,2.46,ACTIVE
1774901072.129376,586.0,182.5,200.0,2.02,ACTIVE
1774901072.1452565,469.0,182.5,200.0,1.43,ACTIVE
1774901072.1616373,443.0,182.5,200.0,1.3,ACTIVE
1774901072.177507,400.0,182.5,200.0,1.09,ACTIVE
1774901072.1936483,345.0,182.67,200.0,0.81,ACTIVE
1774901072.2094529,275.0,182.76,200.0,0.46,ACTIVE
1774901072.2251804,230.0,182.81,200.0,0.24,ACTIVE
1774901072.2413907,167.0,182.79,200.0,-0.08,ACTIVE
1774901072.2573678,138.0,182.75,200.0,-0.22,ACTIVE
1774901072.273293,116.0,182.68,200.0,-0.33,ACTIVE
1774901072.2894635,97.0,182.59,200.0,-0.43,ACTIVE
1774901072.305658,93.0,182.5,200.0,-0.45,ACTIVE
1774901072.3214996,88.0,182.41,200.0,-0.47,ACTIVE
1774901072.3373885,89.0,182.32,200.0,-0.47,ACTIVE
1774901072.3536499,92.0,182.22,200.0,-0.45,ACTIVE
1774901072.3693368,97.0,182.14,200.0,-0.43,ACTIVE
1774901072.3851302,92.0,182.05,200.0,-0.45,ACTIVE
1774901072.4014263,94.0,181.96,200.0,-0.44,ACTIVE
1774901072.417337,94.0,181.87,200.0,-0.44,ACTIVE
1774901072.4334104,94.0,181.79,200.0,-0.44,ACTIVE
1774901072.4493277,86.0,181.69,200.0,-0.48,ACTIVE
1774901072.4653635,89.0,181.6,200.0,-0.46,ACTIVE
1774901072.4811497,86.0,181.5,200.0,-0.48,ACTIVE
1774901072.4969528,89.0,181.41,200.0,-0.46,ACTIVE
1774901072.5130422,89.0,181.32,200.0,-0.46,ACTIVE
1774901072.5293603,94.0,181.23,200.0,-0.44,ACTIVE
1774901072.545507,92.0,181.14,200.0,-0.45,ACTIVE
1774901072.5610378,93.0,181.05,200.0,-0.44,ACTIVE
1774901072.5770717,96.0,180.97,200.0,-0.42,ACTIVE
1774901072.593291,95.0,180.88,200.0,-0.43,ACTIVE
1774901072.6092281,93.0,180.79,200.0,-0.44,ACTIVE
1774901072.625386,91.0,180.7,200.0,-0.45,ACTIVE
1774901072.6411724,89.0,180.61,200.0,-0.46,ACTIVE
1774901072.6573803,84.0,180.52,200.0,-0.48,ACTIVE
1774901072.6730125,82.0,180.42,200.0,-0.49,ACTIVE
1774901072.6891198,80.0,180.32,200.0,-0.5,ACTIVE
1774901072.7051048,83.0,180.22,200.0,-0.49,ACTIVE
1774901072.7211766,84.0,180.12,200.0,-0.48,ACTIVE
1774901072.7372851,88.0,180.03,200.0,-0.46,ACTIVE
1774901072.7530687,88.0,179.94,200.0,-0.46,ACTIVE
1774901072.7693524,90.0,179.85,200.0,-0.45,ACTIVE
1774901072.785219,86.0,179.75,200.0,-0.47,ACTIVE
1774901072.8012497,88.0,179.66,200.0,-0.46,ACTIVE
1774901072.8170946,84.0,179.57,200.0,-0.48,ACTIVE
1774901072.8330889,87.0,179.47,200.0,-0.46,ACTIVE
1774901072.8493478,87.0,179.38,200.0,-0.46,ACTIVE
1774901072.8653073,95.0,179.3,200.0,-0.42,ACTIVE
1774901072.881184,92.0,179.21,200.0,-0.44,ACTIVE
1774901072.8974884,96.0,179.13,200.0,-0.42,ACTIVE
1774901072.9132702,89.0,179.04,200.0,-0.45,ACTIVE
1774901072.9293797,91.0,178.95,200.0,-0.44,ACTIVE
1774901072.9461918,91.0,178.86,200.0,-0.44,ACTIVE
1774901072.9613202,98.0,178.78,200.0,-0.4,ACTIVE
1774901072.9774659,95.0,178.7,200.0,-0.42,ACTIVE
1774901072.9935007,95.0,178.61,200.0,-0.42,ACTIVE
1774901073.0094364,92.0,178.53,200.0,-0.43,ACTIVE
1774901073.025326,84.0,178.43,200.0,-0.47,ACTIVE
1774901073.0413628,76.0,178.33,200.0,-0.51,ACTIVE
1774901073.0572655,78.0,178.23,200.0,-0.5,ACTIVE
1774901073.0732105,80.0,178.13,200.0,-0.49,ACTIVE
1774901073.0893607,84.0,178.04,200.0,-0.47,ACTIVE
1774901073.1052947,89.0,177.95,200.0,-0.44,ACTIVE
1774901073.1213272,90.0,177.86,200.0,-0.44,ACTIVE
1774901073.1375391,89.0,177.77,200.0,-0.44,ACTIVE
1774901073.1536076,92.0,177.69,200.0,-0.43,ACTIVE
1774901073.1694245,90.0,177.6,200.0,-0.44,ACTIVE
1774901073.1852949,100.0,177.52,200.0,-0.39,ACTIVE
1774901073.2013602,113.0,177.46,200.0,-0.32,ACTIVE
1774901073.217178,120.0,177.4,200.0,-0.29,ACTIVE
1774901073.2331789,122.0,177.34,200.0,-0.28,ACTIVE
1774901073.2494016,121.0,177.29,200.0,-0.28,ACTIVE
1774901073.2655225,122.0,177.23,200.0,-0.28,ACTIVE
1774901073.2813601,118.0,177.17,200.0,-0.3,ACTIVE
1774901073.29733,105.0,177.1,200.0,-0.36,ACTIVE
1774901073.31323,105.0,177.03,200.0,-0.36,ACTIVE
1774901073.329303,104.0,176.95,200.0,-0.36,ACTIVE
1774901073.3455062,91.0,176.87,200.0,-0.43,ACTIVE
1774901073.3619032,82.0,176.77,200.0,-0.47,ACTIVE
1774901073.3773282,89.0,176.69,200.0,-0.44,ACTIVE
1774901073.3931801,89.0,176.6,200.0,-0.44,ACTIVE
1774901073.4093661,93.0,176.51,200.0,-0.42,ACTIVE
1774901073.425402,90.0,176.43,200.0,-0.43,ACTIVE
1774901073.4413671,93.0,176.34,200.0,-0.42,ACTIVE
1774901073.45726,95.0,176.26,200.0,-0.41,ACTIVE
1774901073.4734027,97.0,176.18,200.0,-0.4,ACTIVE
1774901073.489232,101.0,176.11,200.0,-0.38,ACTIVE
1774901073.5053582,115.0,176.05,200.0,-0.31,ACTIVE
1774901073.5212173,122.0,175.99,200.0,-0.27,ACTIVE
1774901073.5374053,125.0,175.94,200.0,-0.25,ACTIVE
1774901073.5533748,130.0,175.9,200.0,-0.23,ACTIVE
1774901073.5696461,139.0,175.86,200.0,-0.18,ACTIVE
1774901073.5856624,130.0,175.81,200.0,-0.23,ACTIVE
1774901073.601342,148.0,175.79,200.0,-0.14,ACTIVE
1774901073.618106,150.0,175.76,200.0,-0.13,ACTIVE
1774901073.6331291,157.0,175.74,200.0,-0.09,ACTIVE
1774901073.6492004,154.0,175.72,200.0,-0.11,ACTIVE
1774901073.6651983,159.0,175.7,200.0,-0.08,ACTIVE
1774901073.6812491,134.0,175.66,200.0,-0.21,ACTIVE
1774901073.697277,128.0,175.61,200.0,-0.24,ACTIVE
1774901073.7134562,107.0,175.55,200.0,-0.34,ACTIVE
1774901073.7291727,95.0,175.46,200.0,-0.4,ACTIVE
1774901073.7452726,89.0,175.38,200.0,-0.43,ACTIVE
1774901073.7615244,90.0,175.29,200.0,-0.43,ACTIVE
1774901073.77739,88.0,175.21,200.0,-0.44,ACTIVE
1774901073.7935665,92.0,175.12,200.0,-0.42,ACTIVE
1774901073.809464,97.0,175.04,200.0,-0.39,ACTIVE
1774901073.8255038,93.0,174.96,200.0,-0.41,ACTIVE
1774901073.8411279,91.0,174.88,200.0,-0.42,ACTIVE
1774901073.8571446,86.0,174.79,200.0,-0.44,ACTIVE
1774901073.8733182,83.0,174.7,200.0,-0.46,ACTIVE
1774901073.8892963,81.0,174.6,200.0,-0.47,ACTIVE
1774901073.9052298,86.0,174.52,200.0,-0.44,ACTIVE
1774901073.921371,97.0,174.44,200.0,-0.39,ACTIVE
1774901073.9371412,102.0,174.37,200.0,-0.36,ACTIVE
1774901073.9533691,112.0,174.3,200.0,-0.31,ACTIVE
1774901073.969413,111.0,174.24,200.0,-0.32,ACTIVE
1774901073.9853857,112.0,174.18,200.0,-0.31,ACTIVE
1774901074.001177,102.0,174.11,200.0,-0.36,ACTIVE
1774901074.0174491,102.0,174.03,200.0,-0.36,ACTIVE
1774901074.0336168,95.0,173.95,200.0,-0.39,ACTIVE
1774901074.049718,93.0,173.87,200.0,-0.4,ACTIVE
1774901074.0654912,91.0,173.79,200.0,-0.41,ACTIVE
1774901074.0813837,96.0,173.71,200.0,-0.39,ACTIVE
1774901074.0977774,91.0,173.63,200.0,-0.41,ACTIVE
1774901074.1134086,90.0,173.55,200.0,-0.42,ACTIVE
1774901074.129538,93.0,173.47,200.0,-0.4,ACTIVE
1774901074.1455724,92.0,173.38,200.0,-0.41,ACTIVE
1774901074.1615546,86.0,173.3,200.0,-0.44,ACTIVE
1774901074.1775227,87.0,173.21,200.0,-0.43,ACTIVE
1774901074.1936646,89.0,173.13,200.0,-0.42,ACTIVE
1774901074.2095463,89.0,173.04,200.0,-0.42,ACTIVE
1774901074.2253964,85.0,172.95,200.0,-0.44,ACTIVE
1774901074.2414837,119.0,172.9,200.0,-0.27,ACTIVE
1774901074.2571526,131.0,172.86,200.0,-0.21,ACTIVE
1774901074.2731612,134.0,172.82,200.0,-0.19,ACTIVE
1774901074.2895577,169.0,172.82,200.0,-0.02,ACTIVE
1774901074.305277,178.0,172.82,200.0,0.03,ACTIVE
1774901074.321548,146.0,172.79,200.0,-0.13,ACTIVE
1774901074.3371232,140.0,172.76,200.0,-0.16,ACTIVE
1774901074.3538003,134.0,172.72,200.0,-0.19,ACTIVE
1774901074.369935,126.0,172.68,200.0,-0.23,ACTIVE
1774901074.3856332,121.0,172.62,200.0,-0.26,ACTIVE
1774901074.4014292,117.0,172.57,200.0,-0.28,ACTIVE
1774901074.417548,111.0,172.51,200.0,-0.31,ACTIVE
1774901074.4332888,118.0,172.45,200.0,-0.27,ACTIVE
1774901074.4493322,92.0,172.37,200.0,-0.4,ACTIVE
1774901074.4655054,91.0,172.29,200.0,-0.41,ACTIVE
1774901074.4816072,92.0,172.21,200.0,-0.4,ACTIVE
1774901074.497136,90.0,172.13,200.0,-0.41,ACTIVE
1774901074.513342,90.0,172.05,200.0,-0.41,ACTIVE
1774901074.529492,96.0,171.97,200.0,-0.38,ACTIVE
1774901074.5451033,93.0,171.89,200.0,-0.39,ACTIVE
1774901074.5613713,96.0,171.81,200.0,-0.38,ACTIVE
1774901074.5772727,97.0,171.74,200.0,-0.37,ACTIVE
1774901074.5935302,93.0,171.66,200.0,-0.39,ACTIVE
1774901074.6094232,87.0,171.58,200.0,-0.42,ACTIVE
1774901074.6252558,88.0,171.49,200.0,-0.42,ACTIVE
1774901074.6411405,82.0,171.4,200.0,-0.45,ACTIVE
1774901074.657483,79.0,171.31,200.0,-0.46,ACTIVE
1774901074.6733215,76.0,171.22,200.0,-0.48,ACTIVE
1774901074.6895084,84.0,171.13,200.0,-0.44,ACTIVE
1774901074.705364,87.0,171.04,200.0,-0.42,ACTIVE
1774901074.7213633,95.0,170.97,200.0,-0.38,ACTIVE
1774901074.7372036,98.0,170.9,200.0,-0.36,ACTIVE
1774901074.7533386,104.0,170.83,200.0,-0.33,ACTIVE
1774901074.7692313,92.0,170.75,200.0,-0.39,ACTIVE
1774901074.7855053,90.0,170.67,200.0,-0.4,ACTIVE
1774901074.8016422,89.0,170.59,200.0,-0.41,ACTIVE
1774901074.8176014,93.0,170.51,200.0,-0.39,ACTIVE
1774901074.8338933,106.0,170.45,200.0,-0.32,ACTIVE
1774901074.8492858,112.0,170.39,200.0,-0.29,ACTIVE
1774901074.865542,146.0,170.36,200.0,-0.12,ACTIVE
1774901074.881489,144.0,170.34,200.0,-0.13,ACTIVE
1774901074.8971796,141.0,170.31,200.0,-0.15,ACTIVE
1774901074.913371,133.0,170.27,200.0,-0.19,ACTIVE
1774901074.9299002,139.0,170.24,200.0,-0.16,ACTIVE
1774901074.9454117,104.0,170.17,200.0,-0.33,ACTIVE
1774901074.9612513,102.0,170.1,200.0,-0.34,ACTIVE
1774901074.9772336,104.0,170.04,200.0,-0.33,ACTIVE
1774901074.9933002,99.0,169.97,200.0,-0.35,ACTIVE
1774901075.009269,95.0,169.89,200.0,-0.37,ACTIVE
1774901075.0252037,101.0,169.82,200.0,-0.34,ACTIVE
1774901075.0415688,103.0,169.76,200.0,-0.33,ACTIVE
1774901075.0572333,98.0,169.68,200.0,-0.36,ACTIVE
1774901075.073299,96.0,169.61,200.0,-0.37,ACTIVE
1774901075.0893934,95.0,169.54,200.0,-0.37,ACTIVE
1774901075.105447,106.0,169.47,200.0,-0.32,ACTIVE
1774901075.1214032,110.0,169.41,200.0,-0.3,ACTIVE
1774901075.1373727,113.0,169.36,200.0,-0.28,ACTIVE
1774901075.153284,112.0,169.3,200.0,-0.29,ACTIVE
1774901075.169217,105.0,169.23,200.0,-0.32,ACTIVE
1774901075.1855412,90.0,169.16,200.0,-0.4,ACTIVE
1774901075.2015505,83.0,169.07,200.0,-0.43,ACTIVE
1774901075.2172794,79.0,168.98,200.0,-0.45,ACTIVE
1774901075.2334237,79.0,168.89,200.0,-0.45,ACTIVE
1774901075.2494416,83.0,168.8,200.0,-0.43,ACTIVE
1774901075.2665048,87.0,168.72,200.0,-0.41,ACTIVE
1774901075.2815647,84.0,168.64,200.0,-0.42,ACTIVE
1774901075.297351,88.0,168.56,200.0,-0.4,ACTIVE
1774901075.313846,92.0,168.48,200.0,-0.38,ACTIVE
1774901075.3297367,99.0,168.41,200.0,-0.35,ACTIVE
1774901075.3455317,98.0,168.34,200.0,-0.35,ACTIVE
1774901075.3612914,100.0,168.27,200.0,-0.34,ACTIVE
1774901075.3773167,105.0,168.21,200.0,-0.32,ACTIVE
1774901075.393163,106.0,168.15,200.0,-0.31,ACTIVE
1774901075.4091573,99.0,168.08,200.0,-0.35,ACTIVE
1774901075.4253778,96.0,168.0,200.0,-0.36,ACTIVE
1774901075.4415228,98.0,167.93,200.0,-0.35,ACTIVE
1774901075.457544,102.0,167.87,200.0,-0.33,ACTIVE
1774901075.4732945,116.0,167.82,200.0,-0.26,ACTIVE
1774901075.4891872,109.0,167.76,200.0,-0.29,ACTIVE
1774901075.5050628,114.0,167.7,200.0,-0.27,ACTIVE
1774901075.5223098,132.0,167.67,200.0,-0.18,ACTIVE
1774901075.5378597,124.0,167.63,200.0,-0.22,ACTIVE
1774901075.553507,111.0,167.57,200.0,-0.28,ACTIVE
1774901075.5692418,119.0,167.52,200.0,-0.24,ACTIVE
1774901075.5855963,121.0,167.47,200.0,-0.23,ACTIVE
1774901075.6018012,100.0,167.41,200.0,-0.34,ACTIVE
1774901075.6177964,94.0,167.33,200.0,-0.37,ACTIVE
1774901075.6340988,87.0,167.25,200.0,-0.4,ACTIVE
1774901075.650012,85.0,167.17,200.0,-0.41,ACTIVE
1774901075.6662428,85.0,167.09,200.0,-0.41,ACTIVE
1774901075.6815255,93.0,167.01,200.0,-0.37,ACTIVE
1774901075.69733,105.0,166.95,200.0,-0.31,ACTIVE
1774901075.713391,108.0,166.89,200.0,-0.29,ACTIVE
1774901075.7294385,118.0,166.84,200.0,-0.24,ACTIVE
1774901075.7454705,117.0,166.79,200.0,-0.25,ACTIVE
1774901075.7620685,113.0,166.74,200.0,-0.27,ACTIVE
1774901075.7770984,105.0,166.68,200.0,-0.31,ACTIVE
1774901075.7933042,105.0,166.62,200.0,-0.31,ACTIVE
1774901075.8094068,97.0,166.55,200.0,-0.35,ACTIVE
1774901075.8254187,91.0,166.47,200.0,-0.38,ACTIVE
1774901075.8413584,91.0,166.4,200.0,-0.38,ACTIVE
1774901075.8572822,88.0,166.32,200.0,-0.39,ACTIVE
1774901075.8732672,88.0,166.24,200.0,-0.39,ACTIVE
1774901075.889264,85.0,166.16,200.0,-0.41,ACTIVE
1774901075.9054086,85.0,166.08,200.0,-0.41,ACTIVE
1774901075.9213467,80.0,165.99,200.0,-0.43,ACTIVE
1774901075.9371963,78.0,165.9,200.0,-0.44,ACTIVE
1774901075.9538457,86.0,165.82,200.0,-0.4,ACTIVE
1774901075.9692407,90.0,165.75,200.0,-0.38,ACTIVE
1774901075.985413,89.0,165.67,200.0,-0.38,ACTIVE
1774901076.001178,97.0,165.6,200.0,-0.34,ACTIVE
1774901076.0172365,101.0,165.54,200.0,-0.32,ACTIVE
1774901076.0330877,92.0,165.46,200.0,-0.37,ACTIVE
1774901076.049956,88.0,165.39,200.0,-0.39,MIXED
1774901076.0652142,92.0,165.31,200.0,-0.37,MIXED
1774901076.0812352,84.0,165.23,200.0,-0.41,MIXED
1774901076.0974686,81.0,165.15,200.0,-0.42,MIXED
1774901076.113335,86.0,165.07,200.0,-0.4,MIXED
1774901076.1294827,87.0,164.99,200.0,-0.39,MIXED
1774901076.1452515,88.0,164.91,200.0,-0.38,MIXED
1774901076.1614497,90.0,164.84,200.0,-0.37,MIXED
1774901076.17719,91.0,164.76,200.0,-0.37,MIXED
1774901076.1931305,89.0,164.69,200.0,-0.38,MIXED
1774901076.2093446,89.0,164.61,200.0,-0.38,INACTIVE
1774901076.2253284,84.0,164.53,200.0,-0.4,INACTIVE
1774901076.2413957,83.0,164.45,200.0,-0.41,INACTIVE
1774901076.2573678,82.0,164.37,200.0,-0.41,INACTIVE
1774901076.2735074,76.0,164.28,200.0,-0.44,INACTIVE
1774901076.2892768,78.0,164.19,200.0,-0.43,INACTIVE
1774901076.3053627,82.0,164.11,200.0,-0.41,INACTIVE
1774901076.3213003,81.0,164.03,200.0,-0.42,INACTIVE
1774901076.33717,84.0,163.95,200.0,-0.4,INACTIVE
1774901076.353293,95.0,163.88,200.0,-0.34,INACTIVE
1774901076.369262,97.0,163.81,200.0,-0.33,INACTIVE
1774901076.385263,98.0,163.75,200.0,-0.33,INACTIVE
1774901076.4012835,103.0,163.69,200.0,-0.3,INACTIVE
1774901076.4173605,99.0,163.62,200.0,-0.32,INACTIVE
1774901076.4335234,89.0,163.55,200.0,-0.37,INACTIVE
1774901076.4491935,80.0,163.46,200.0,-0.42,INACTIVE
1774901076.4655876,75.0,163.37,200.0,-0.44,INACTIVE
1774901076.4811845,74.0,163.29,200.0,-0.45,INACTIVE
1774901076.4975128,76.0,163.2,200.0,-0.44,INACTIVE
1774901076.5131679,79.0,163.11,200.0,-0.42,INACTIVE
1774901076.52939,85.0,163.04,200.0,-0.39,INACTIVE
1774901076.5453136,87.0,162.96,200.0,-0.38,INACTIVE
1774901076.5612772,87.0,162.88,200.0,-0.38,INACTIVE
1774901076.5773115,91.0,162.81,200.0,-0.36,INACTIVE
1774901076.5932066,94.0,162.74,200.0,-0.34,INACTIVE
1774901076.6092947,95.0,162.68,200.0,-0.34,INACTIVE
1774901076.6253128,95.0,162.61,200.0,-0.34,INACTIVE
1774901076.6413507,93.0,162.54,200.0,-0.35,INACTIVE
1774901076.657302,93.0,162.47,200.0,-0.35,INACTIVE
1774901076.6731067,91.0,162.4,200.0,-0.36,INACTIVE
1774901076.6891851,88.0,162.32,200.0,-0.37,INACTIVE
1774901076.705281,90.0,162.25,200.0,-0.36,INACTIVE
1774901076.7211978,89.0,162.18,200.0,-0.37,INACTIVE
1774901076.737341,84.0,162.1,200.0,-0.39,INACTIVE
1774901076.7535748,88.0,162.02,200.0,-0.37,INACTIVE
1774901076.7693472,97.0,161.96,200.0,-0.32,INACTIVE
1774901076.7852376,94.0,161.89,200.0,-0.34,INACTIVE
1774901076.80129,91.0,161.82,200.0,-0.35,INACTIVE
1774901076.8171852,94.0,161.75,200.0,-0.34,INACTIVE
1774901076.8333597,91.0,161.68,200.0,-0.35,INACTIVE
1774901076.8493776,81.0,161.6,200.0,-0.4,INACTIVE
1774901076.865317,84.0,161.52,200.0,-0.39,INACTIVE
1774901076.8813374,92.0,161.45,200.0,-0.35,INACTIVE
1774901076.8973618,88.0,161.38,200.0,-0.37,INACTIVE
1774901076.9132755,88.0,161.31,200.0,-0.37,INACTIVE
1774901076.929426,93.0,161.24,200.0,-0.34,INACTIVE
1774901076.9453323,91.0,161.17,200.0,-0.35,INACTIVE
1774901076.9614344,90.0,161.1,200.0,-0.36,INACTIVE
1774901076.9770916,95.0,161.03,200.0,-0.33,INACTIVE
1774901076.993369,96.0,160.97,200.0,-0.32,INACTIVE
1774901077.009321,91.0,160.9,200.0,-0.35,INACTIVE
1774901077.0252666,89.0,160.83,200.0,-0.36,INACTIVE
1774901077.0411947,83.0,160.75,200.0,-0.39,INACTIVE
1774901077.0573015,77.0,160.66,200.0,-0.42,INACTIVE
1774901077.0738301,72.0,160.57,200.0,-0.44,INACTIVE
1774901077.089292,72.0,160.49,200.0,-0.44,INACTIVE
1774901077.1051865,79.0,160.4,200.0,-0.41,INACTIVE
1774901077.1214767,88.0,160.33,200.0,-0.36,INACTIVE
1774901077.1372082,92.0,160.26,200.0,-0.34,INACTIVE
1774901077.1532876,95.0,160.2,200.0,-0.33,INACTIVE
1774901077.1690438,96.0,160.13,200.0,-0.32,INACTIVE
1774901077.1853313,94.0,160.07,200.0,-0.33,INACTIVE
1774901077.2012346,89.0,160.0,200.0,-0.35,INACTIVE
1774901077.2173302,91.0,159.93,200.0,-0.34,INACTIVE
1774901077.2332711,91.0,159.86,200.0,-0.34,INACTIVE
1774901077.2493744,92.0,159.79,200.0,-0.34,INACTIVE
1774901077.2655854,90.0,159.72,200.0,-0.35,INACTIVE
1774901077.281179,90.0,159.65,200.0,-0.35,INACTIVE
1774901077.297334,94.0,159.59,200.0,-0.33,INACTIVE
1774901077.3131928,93.0,159.52,200.0,-0.33,INACTIVE
1774901077.3292847,93.0,159.45,200.0,-0.33,INACTIVE
1774901077.345381,96.0,159.39,200.0,-0.32,INACTIVE
1774901077.3614244,100.0,159.33,200.0,-0.3,INACTIVE
1774901077.3772686,95.0,159.27,200.0,-0.32,INACTIVE
1774901077.3935797,98.0,159.2,200.0,-0.31,INACTIVE
1774901077.4097707,99.0,159.14,200.0,-0.3,INACTIVE
1774901077.425642,99.0,159.08,200.0,-0.3,INACTIVE
1774901077.4414296,94.0,159.02,200.0,-0.33,INACTIVE
1774901077.4572923,102.0,158.96,200.0,-0.28,INACTIVE
1774901077.4735913,105.0,158.91,200.0,-0.27,INACTIVE
1774901077.489417,111.0,158.86,200.0,-0.24,INACTIVE
1774901077.5053813,105.0,158.81,200.0,-0.27,INACTIVE
1774901077.521479,102.0,158.75,200.0,-0.28,INACTIVE
1774901077.5375552,95.0,158.69,200.0,-0.32,INACTIVE
1774901077.5535028,87.0,158.61,200.0,-0.36,INACTIVE
1774901077.5696347,79.0,158.53,200.0,-0.4,INACTIVE
1774901077.5855508,81.0,158.46,200.0,-0.39,INACTIVE
1774901077.6015635,84.0,158.38,200.0,-0.37,INACTIVE
1774901077.6184256,82.0,158.31,200.0,-0.38,INACTIVE
1774901077.6336668,83.0,158.23,200.0,-0.38,INACTIVE
1774901077.6497204,84.0,158.16,200.0,-0.37,INACTIVE
1774901077.6658785,85.0,158.08,200.0,-0.37,INACTIVE
1774901077.6817997,88.0,158.01,200.0,-0.35,INACTIVE
1774901077.697434,93.0,157.95,200.0,-0.32,INACTIVE
1774901077.7134814,100.0,157.89,200.0,-0.29,INACTIVE
1774901077.729551,116.0,157.85,200.0,-0.21,INACTIVE
1774901077.745791,122.0,157.81,200.0,-0.18,INACTIVE
1774901077.761121,129.0,157.78,200.0,-0.14,INACTIVE
1774901077.7776217,140.0,157.77,200.0,-0.09,INACTIVE
1774901077.7934213,137.0,157.75,200.0,-0.1,INACTIVE
1774901077.809561,125.0,157.71,200.0,-0.16,INACTIVE
1774901077.8254323,121.0,157.68,200.0,-0.18,INACTIVE
1774901077.8416693,112.0,157.63,200.0,-0.23,INACTIVE
1774901077.8582168,97.0,157.57,200.0,-0.3,INACTIVE
1774901077.8735003,89.0,157.5,200.0,-0.34,INACTIVE
1774901077.88945,82.0,157.43,200.0,-0.38,INACTIVE
1774901077.9051573,76.0,157.34,200.0,-0.41,INACTIVE
1774901077.9213145,74.0,157.26,200.0,-0.42,INACTIVE
1774901077.9372902,78.0,157.18,200.0,-0.4,INACTIVE
1774901077.9536302,83.0,157.11,200.0,-0.37,INACTIVE
1774901077.9692926,81.0,157.03,200.0,-0.38,INACTIVE
1774901077.985378,83.0,156.96,200.0,-0.37,INACTIVE
1774901078.001382,87.0,156.89,200.0,-0.35,INACTIVE
1774901078.0173752,83.0,156.81,200.0,-0.37,INACTIVE
1774901078.033464,80.0,156.74,200.0,-0.38,INACTIVE
1774901078.0495458,88.0,156.67,200.0,-0.34,INACTIVE
1774901078.0657437,84.0,156.6,200.0,-0.36,INACTIVE
1774901078.0811799,82.0,156.52,200.0,-0.37,INACTIVE
1774901078.0973976,87.0,156.45,200.0,-0.35,INACTIVE
1774901078.1134174,91.0,156.39,200.0,-0.33,INACTIVE
1774901078.129426,90.0,156.32,200.0,-0.33,INACTIVE
1774901078.1453233,96.0,156.26,200.0,-0.3,INACTIVE
1774901078.161096,96.0,156.2,200.0,-0.3,INACTIVE
1774901078.1774044,103.0,156.15,200.0,-0.27,INACTIVE
1774901078.193206,106.0,156.1,200.0,-0.25,INACTIVE
1774901078.209184,107.0,156.05,200.0,-0.25,INACTIVE
1774901078.2253466,106.0,156.0,200.0,-0.25,INACTIVE
1774901078.2411141,108.0,155.95,200.0,-0.24,INACTIVE
1774901078.2574685,97.0,155.89,200.0,-0.29,INACTIVE
1774901078.2734385,91.0,155.82,200.0,-0.32,INACTIVE
1774901078.289331,87.0,155.76,200.0,-0.34,INACTIVE
1774901078.3051262,87.0,155.69,200.0,-0.34,INACTIVE
1774901078.3217995,83.0,155.61,200.0,-0.36,INACTIVE
1774901078.337297,90.0,155.55,200.0,-0.33,INACTIVE
1774901078.3536763,90.0,155.48,200.0,-0.33,INACTIVE
1774901078.3694286,93.0,155.42,200.0,-0.31,INACTIVE
1774901078.3858635,97.0,155.36,200.0,-0.29,INACTIVE
1774901078.4016373,106.0,155.31,200.0,-0.25,INACTIVE
1774901078.417334,107.0,155.26,200.0,-0.24,INACTIVE
1774901078.433439,106.0,155.22,200.0,-0.25,INACTIVE
1774901078.4496486,100.0,155.16,200.0,-0.28,INACTIVE
1774901078.4653883,95.0,155.1,200.0,-0.3,INACTIVE
1774901078.4815576,85.0,155.03,200.0,-0.35,INACTIVE
1774901078.497939,75.0,154.95,200.0,-0.4,INACTIVE
1774901078.5133479,78.0,154.87,200.0,-0.38,INACTIVE
1774901078.52938,83.0,154.8,200.0,-0.36,INACTIVE
1774901078.5458782,86.0,154.73,200.0,-0.34,INACTIVE
1774901078.5614254,93.0,154.67,200.0,-0.31,INACTIVE
1774901078.5771549,95.0,154.61,200.0,-0.3,INACTIVE
1774901078.593211,95.0,154.55,200.0,-0.3,INACTIVE
1774901078.6092336,90.0,154.49,200.0,-0.32,INACTIVE
1774901078.625481,84.0,154.42,200.0,-0.35,INACTIVE
1774901078.6413887,81.0,154.34,200.0,-0.37,INACTIVE
1774901078.6573493,80.0,154.27,200.0,-0.37,INACTIVE
1774901078.673106,77.0,154.19,200.0,-0.39,INACTIVE
1774901078.6894655,86.0,154.12,200.0,-0.34,INACTIVE
1774901078.7052562,91.0,154.06,200.0,-0.32,INACTIVE
1774901078.7217069,90.0,154.0,200.0,-0.32,INACTIVE
1774901078.7372012,96.0,153.94,200.0,-0.29,INACTIVE
1774901078.75323,98.0,153.88,200.0,-0.28,INACTIVE
1774901078.7693412,88.0,153.82,200.0,-0.33,INACTIVE
1774901078.7853332,97.0,153.76,200.0,-0.28,INACTIVE
1774901078.8013985,102.0,153.71,200.0,-0.26,INACTIVE
1774901078.8173885,98.0,153.65,200.0,-0.28,INACTIVE
1774901078.8349006,111.0,153.61,200.0,-0.21,INACTIVE
