timestamp,amplitude
1774605193.963413,65
1774605193.9788823,65
1774605193.9950855,64
1774605194.0110743,63
1774605194.026937,61
1774605194.0435042,59
1774605194.0589702,59
1774605194.075008,63
1774605194.0911536,78
1774605194.1069705,88
1774605194.1232154,97
1774605194.139016,103
1774605194.155277,108
1774605194.1710975,103
1774605194.1869879,102
1774605194.203115,98
1774605194.2196198,100
1774605194.2354443,110
1774605194.2515283,116
1774605194.2676144,115
1774605194.2831638,114
1774605194.2993684,116
1774605194.3156312,101
1774605194.3313258,89
1774605194.3474438,87
1774605194.363156,87
1774605194.379443,79
1774605194.395553,81
1774605194.4111683,79
1774605194.4269571,73
1774605194.4429953,69
1774605194.4591315,67
1774605194.4754016,61
1774605194.4910676,58
1774605194.5071213,59
1774605194.5230658,56
1774605194.5389357,56
1774605194.554977,60
1774605194.5709453,64
1774605194.5869608,66
1774605194.6029317,71
1774605194.6190698,74
1774605194.6350167,78
1774605194.6510704,79
1774605194.6670604,85
1774605194.6830282,85
1774605194.6992142,90
1774605194.715193,89
1774605194.7309186,92
1774605194.746904,93
1774605194.7630544,93
1774605194.7789164,90
1774605194.7949867,88
1774605194.811143,89
1774605194.8270185,87
1774605194.8429737,85
1774605194.8589194,85
1774605194.87499,84
1774605194.890955,77
1774605194.907048,72
1774605194.9229376,73
1774605194.9389691,71
1774605194.9549766,69
1774605194.971015,66
1774605194.9870296,65
1774605195.0029702,63
1774605195.0190854,63
1774605195.0350614,64
1774605195.0510383,65
1774605195.0670576,64
1774605195.0830202,63
1774605195.0989559,64
1774605195.1151915,65
1774605195.131125,70
1774605195.1470912,74
1774605195.1631348,75
1774605195.1789696,78
1774605195.194971,90
1774605195.2112205,100
1774605195.227531,101
1774605195.2436547,104
1774605195.2592704,100
1774605195.27542,85
1774605195.2917645,73
1774605195.3076098,69
1774605195.3236816,68
1774605195.3393793,70
1774605195.3551707,74
1774605195.3712783,76
1774605195.387269,78
1774605195.4034317,75
1774605195.4192755,68
1774605195.4355195,65
1774605195.4511678,61
1774605195.467607,56
1774605195.483687,55
1774605195.4994838,57
1774605195.5153158,55
1774605195.5317044,47
1774605195.547422,45
1774605195.5633526,42
1774605195.579267,39
1774605195.595407,39
1774605195.611254,40
1774605195.6276536,40
1774605195.6437047,39
1774605195.65947,40
1774605195.6753168,41
1774605195.691392,41
1774605195.7071385,43
1774605195.7232335,46
1774605195.7391357,48
1774605195.7552054,48
1774605195.7712724,50
1774605195.7873876,50
1774605195.8030076,47
1774605195.8192644,46
1774605195.8352091,44
1774605195.851326,42
1774605195.8672585,43
1774605195.8838332,42
1774605195.8994913,42
1774605195.915607,41
1774605195.931443,43
1774605195.947625,43
1774605195.9634154,44
1774605195.9792953,41
1774605195.9956598,41
1774605196.0117908,39
1774605196.0273826,38
1774605196.0432937,38
1774605196.059491,39
1774605196.0754936,42
1774605196.0917108,43
1774605196.1075227,46
1774605196.1237338,49
1774605196.1394951,51
1774605196.155746,53
1774605196.1712902,55
1774605196.1876118,61
1774605196.2033868,67
1774605196.219312,75
1774605196.2356093,81
1774605196.2513652,84
1774605196.2671447,82
1774605196.2831666,80
1774605196.2991242,78
1774605196.3151042,78
1774605196.3313868,82
1774605196.3471394,86
1774605196.3632152,86
1774605196.379333,85
1774605196.3955731,84
1774605196.4116194,78
1774605196.4273937,76
1774605196.4432247,78
1774605196.459594,77
1774605196.4756064,79
1774605196.4913201,84
1774605196.5071268,92
1774605196.523617,98
1774605196.5393384,100
1774605196.5552595,98
1774605196.5713134,93
1774605196.587222,89
1774605196.6033564,88
1774605196.6192124,98
1774605196.6351411,105
1774605196.651325,116
1774605196.667779,119
1774605196.6836243,119
1774605196.699766,112
1774605196.7154875,107
1774605196.7314577,107
1774605196.7475173,103
1774605196.7637453,100
1774605196.7792888,99
1774605196.7954524,95
1774605196.8113763,84
1774605196.827785,81
1774605196.8431427,76
1774605196.8591995,72
1774605196.8751597,73
1774605196.8911374,75
1774605196.9071186,73
1774605196.923188,74
1774605196.939316,75
1774605196.9552674,74
1774605196.9711363,73
1774605196.9871774,74
1774605197.0031369,80
1774605197.019166,83
1774605197.0351074,86
1774605197.0513031,92
1774605197.0672035,96
1774605197.083307,93
1774605197.099178,88
1774605197.1152868,92
1774605197.1314204,87
1774605197.147367,84
1774605197.1633465,84
1774605197.1793525,86
1774605197.1953712,82
1774605197.2113743,83
1774605197.227352,84
1774605197.2433703,83
1774605197.2594192,81
1774605197.275849,82
1774605197.2920313,79
1774605197.3079271,79
1774605197.3237178,82
1774605197.3393588,96
1774605197.3559968,95
1774605197.3714054,91
1774605197.3879213,88
1774605197.4034426,82
1774605197.4196389,71
1774605197.4352992,70
1774605197.4513414,71
1774605197.4677143,72
1774605197.4836915,74
1774605197.4993145,72
1774605197.5151505,67
1774605197.5312586,65
1774605197.547541,63
1774605197.563374,60
1774605197.579611,57
1774605197.5955503,60
1774605197.611236,58
1774605197.6272101,58
1774605197.6432834,56
1774605197.6593974,54
1774605197.6757038,53
1774605197.6912525,54
1774605197.707392,55
1774605197.723719,57
1774605197.739366,59
1774605197.7553048,56
1774605197.7713306,57
1774605197.7871838,58
1774605197.8032708,56
1774605197.8196445,54
1774605197.8351948,54
1774605197.851214,51
1774605197.8673222,49
1774605197.883332,47
1774605197.8992841,47
1774605197.9152634,47
1774605197.9313612,45
1774605197.9475007,44
1774605197.963612,44
1774605197.9793134,45
1774605197.9957092,44
1774605198.0117111,46
1774605198.0274084,47
1774605198.0437877,48
1774605198.0593472,46
1774605198.0756948,48
1774605198.0917075,45
1774605198.1076612,44
1774605198.1239038,43
1774605198.1395109,42
1774605198.1558964,42
1774605198.1714163,45
1774605198.1873705,46
1774605198.2034113,47
1774605198.2192826,47
1774605198.2352884,46
1774605198.2513444,45
1774605198.2673564,44
1774605198.2837486,43
1774605198.2994888,43
1774605198.315782,42
1774605198.3312194,42
1774605198.3475447,41
1774605198.3638246,40
1774605198.3796759,41
1774605198.3953,43
1774605198.4115677,44
1774605198.4273515,45
1774605198.4439006,45
1774605198.4592757,43
1774605198.47547,41
1774605198.4922776,39
1774605198.507745,38
1774605198.52363,37
1774605198.5394008,38
1774605198.5557885,38
1774605198.5716352,39
1774605198.5878358,41
1774605198.6036284,41
1774605198.6195805,41
1774605198.6355906,40
1774605198.6516175,39
1774605198.6675751,40
1774605198.684055,40
1774605198.6996434,42
1774605198.7154953,44
1774605198.7314832,43
1774605198.7477388,42
1774605198.763679,42
1774605198.7793775,41
1774605198.7953565,41
1774605198.8116338,42
1774605198.8278337,41
1774605198.843506,39
1774605198.8600397,39
1774605198.8756278,42
1774605198.8917718,44
1774605198.9075162,45
1774605198.9236507,46
1774605198.9394352,46
1774605198.955774,43
1774605198.972182,41
1774605198.987598,41
1774605199.003362,41
1774605199.0194438,38
1774605199.03535,38
1774605199.0514398,37
1774605199.067349,37
1774605199.0835202,36
1774605199.0995727,38
1774605199.1155124,39
1774605199.1313145,42
1774605199.1478877,43
1774605199.1638472,45
1774605199.1794755,46
1774605199.1954062,47
1774605199.211769,45
1774605199.2274642,47
1774605199.243488,45
1774605199.2594092,46
1774605199.2754788,47
1774605199.291368,50
1774605199.3075283,50
1774605199.3234255,51
1774605199.339407,52
1774605199.3554192,57
1774605199.3714929,63
1774605199.3875701,70
1774605199.4033592,78
1774605199.419395,84
1774605199.435305,90
1774605199.4513445,91
1774605199.4673474,93
1774605199.4834101,92
1774605199.4993787,92
1774605199.5153277,88
1774605199.5314517,88
1774605199.5475442,91
1774605199.563396,93
1774605199.5794463,101
1774605199.5954864,104
1774605199.61144,102
1774605199.6274633,93
1774605199.643436,87
1774605199.659818,77
1774605199.675904,72
1774605199.6916962,71
1774605199.7078257,77
1774605199.723906,85
1774605199.739666,86
1774605199.75584,87
1774605199.7719529,88
1774605199.7874496,85
1774605199.8036368,80
1774605199.8193514,85
1774605199.835487,85
1774605199.851398,81
1774605199.8676121,83
1774605199.88345,90
1774605199.8999326,98
1774605199.9154382,108
1774605199.9318767,112
1774605199.947596,110
1774605199.9635346,104
1774605199.979524,94
1774605199.9956403,88
1774605200.0119703,85
1774605200.0276227,89
1774605200.0436747,97
1774605200.0598707,101
1774605200.07593,103
1774605200.0921514,109
1774605200.1075125,108
1774605200.1234531,102
1774605200.1397939,94
1774605200.1559074,89
1774605200.171519,81
1774605200.1878352,74
1774605200.204135,73
1774605200.2200284,75
1774605200.2360435,75
1774605200.2518284,78
1774605200.2676535,80
1774605200.2837517,79
1774605200.2997808,76
1774605200.315675,78
1774605200.3318834,79
1774605200.3481243,80
1774605200.3639283,87
1774605200.3796408,88
1774605200.3962572,81
1774605200.4115698,79
1774605200.427507,77
1774605200.4435143,70
1774605200.4598572,76
1774605200.4761825,88
1774605200.4919343,99
1774605200.5079317,108
1774605200.52392,118
1774605200.5397253,120
1774605200.5555022,119
1774605200.571642,116
1774605200.5875978,114
1774605200.6041892,110
1774605200.6197906,109
1774605200.6356354,106
1774605200.6521006,106
1774605200.6678023,98
1774605200.6838095,91
1774605200.6997259,89
1774605200.7164018,89
1774605200.732008,91
1774605200.7480612,98
1774605200.7636986,103
1774605200.7796688,106
1774605200.7962055,106
1774605200.8118138,100
1774605200.828209,100
1774605200.8437405,100
1774605200.8603666,97
1774605200.8760865,98
1774605200.891931,106
1774605200.9079795,105
1774605200.9243276,100
1774605200.9399946,94
1774605200.9563007,89
1774605200.9720423,77
1774605200.9881206,69
1774605201.0043118,65
1774605201.019782,63
1774605201.0359285,59
1774605201.0521376,57
1774605201.0680308,58
1774605201.0838687,58
1774605201.0998306,57
1774605201.116022,58
1774605201.1323278,61
1774605201.1483495,61
1774605201.163949,60
1774605201.1802368,57
1774605201.196194,57
1774605201.2120914,53
1774605201.2281387,51
1774605201.244316,52
1774605201.2600298,55
1774605201.2760587,53
1774605201.291898,57
1774605201.307936,64
1774605201.3236666,70
1774605201.3398163,75
1774605201.355888,86
1774605201.3721974,96
1774605201.3880007,96
1774605201.4043524,90
1774605201.4201293,93
1774605201.4360557,91
1774605201.4521239,86
1774605201.4679866,85
1774605201.4838274,89
1774605201.4997203,88
1774605201.5156913,82
1774605201.5316644,84
1774605201.547768,88
1774605201.5639477,86
1774605201.57977,86
1774605201.5956376,87
1774605201.6120098,77
1774605201.6279333,79
1774605201.6439605,79
1774605201.6600645,73
1774605201.6756594,74
1774605201.6917017,75
1774605201.7076974,67
1774605201.7237556,67
1774605201.7398174,64
1774605201.7558057,58
1774605201.771715,58
1774605201.7877133,57
1774605201.8037903,57
1774605201.8196056,62
1774605201.8355849,65
1774605201.8516777,64
1774605201.8675418,62
1774605201.883587,61
1774605201.8995543,57
1774605201.915695,55
1774605201.9316263,54
1774605201.947537,56
1774605201.9637127,56
1774605201.9797266,57
1774605201.995789,56
1774605202.01168,55
1774605202.0276768,52
1774605202.0437257,50
1774605202.0597901,51
1774605202.075679,53
1774605202.091817,56
1774605202.1078274,58
1774605202.1237636,61
1774605202.1397612,61
1774605202.1557498,60
1774605202.171844,59
1774605202.1876173,58
1774605202.2042246,56
1774605202.22012,54
1774605202.2363453,54
1774605202.2519505,51
1774605202.2684598,51
1774605202.2844138,48
1774605202.299885,48
1774605202.3160124,47
1774605202.331955,50
1774605202.3480918,52
1774605202.3639157,57
1774605202.3798966,61
1774605202.3960156,66
1774605202.4121454,66
1774605202.427775,65
1774605202.4439113,63
1774605202.459837,59
1774605202.4761631,54
1774605202.4917474,53
1774605202.5078535,51
1774605202.5239384,49
1774605202.5399313,50
1774605202.5559402,52
1774605202.5720637,52
1774605202.58804,63
1774605202.604064,76
1774605202.6197186,90
1774605202.6357706,100
1774605202.651729,112
1774605202.667609,107
1774605202.6836133,100
1774605202.6996543,92
1774605202.7156203,90
1774605202.7317436,83
1774605202.7479603,85
1774605202.7637506,86
1774605202.7803159,88
1774605202.7957306,86
1774605202.8123343,84
1774605202.8278484,81
1774605202.8438394,78
1774605202.8604066,74
1774605202.875951,74
1774605202.892402,78
1774605202.9080143,81
1774605202.924442,86
1774605202.9401116,89
1774605202.9560707,89
1774605202.9718795,87
1774605202.9881227,85
1774605203.00383,80
1774605203.0199292,79
1774605203.0362806,74
1774605203.0518208,68
1774605203.0680277,65
1774605203.0839803,65
1774605203.0999799,62
1774605203.115957,65
1774605203.1318157,69
1774605203.148213,74
1774605203.1645417,76
1774605203.1803882,79
1774605203.1964965,80
1774605203.212178,79
1774605203.2277272,75
1774605203.2440932,73
1774605203.260048,72
1774605203.2763164,71
1774605203.2924023,71
1774605203.307803,72
1774605203.3238997,75
1774605203.3400521,76
1774605203.3561485,78
1774605203.3724973,77
1774605203.3880577,77
1774605203.4045074,74
1774605203.4205053,74
1774605203.4362826,71
1774605203.452183,70
1774605203.4681587,67
1774605203.4842224,65
1774605203.500032,62
1774605203.5160134,60
1774605203.5318553,61
1774605203.5477397,63
1774605203.563741,71
1774605203.579662,77
1774605203.5957565,82
1774605203.6121829,88
1774605203.6281471,91
1774605203.6442788,90
1774605203.660157,86
1774605203.67652,84
1774605203.692539,80
1774605203.7081516,75
1774605203.7241938,71
1774605203.7398164,71
1774605203.7559032,71
1774605203.7717962,72
1774605203.7885754,76
1774605203.8041368,77
1774605203.8201554,78
1774605203.836151,77
1774605203.8520184,78
1774605203.8684351,76
1774605203.883831,73
1774605203.8998005,71
1774605203.9159343,69
1774605203.931822,64
1774605203.9479933,65
1774605203.9643497,67
1774605203.9805217,68
1774605203.996151,70
1774605204.0122812,75
1774605204.0281827,75
1774605204.0443285,73
1774605204.0604239,70
1774605204.076327,70
1774605204.092333,67
1774605204.1081738,65
1774605204.1240175,70
1774605204.1400034,74
1774605204.1561205,74
1774605204.1720352,76
1774605204.1881251,77
1774605204.2040458,74
1774605204.2198942,72
1774605204.235772,72
1774605204.2518764,71
1774605204.2678423,72
1774605204.2838855,75
1774605204.3000598,79
1774605204.3158798,82
1774605204.3319907,84
1774605204.3478222,83
1774605204.3638067,82
1774605204.3799465,80
1774605204.3957548,78
1774605204.4118617,77
1774605204.4278917,78
1774605204.44392,78
1774605204.4598813,76
1774605204.475787,76
1774605204.4919832,76
1774605204.5078278,77
1774605204.5240095,76
1774605204.5399833,77
1774605204.5559223,76
1774605204.572043,76
1774605204.5879078,74
1774605204.603922,72
1774605204.6199083,67
1774605204.6360092,65
1774605204.6518383,65
1774605204.6678653,70
1774605204.6837928,79
1774605204.6998737,93
1774605204.715811,105
1774605204.7318406,112
1774605204.7478156,117
1774605204.7640376,121
1774605204.7800965,120
1774605204.795906,117
1774605204.8118021,112
1774605204.8279145,111
1774605204.8440964,103
1774605204.8603456,95
1774605204.8763392,89
1774605204.8921337,83
1774605204.908069,74
1774605204.9243402,77
1774605204.9398882,81
1774605204.9561777,83
1774605204.9721723,88
1774605204.9881067,99
1774605205.004011,103
1774605205.0200622,103
1774605205.0360312,108
1774605205.052277,106
1774605205.067879,97
1774605205.083769,92
1774605205.0998871,85
1774605205.116041,76
1774605205.1319108,72
1774605205.1478505,71
1774605205.164131,71
1774605205.1801906,73
1774605205.1958752,77
1774605205.2119555,79
1774605205.2278807,80
1774605205.2439194,76
1774605205.2600214,74
1774605205.2764232,69
1774605205.2919557,69
1774605205.3079064,67
1774605205.3238847,66
1774605205.3399196,64
1774605205.3560333,64
1774605205.3719676,63
1774605205.3880513,59
1774605205.4042082,59
1774605205.4200113,58
1774605205.4360142,60
1774605205.452134,60
1774605205.4681613,62
1774605205.4842627,64
1774605205.5000992,66
1774605205.516156,62
1774605205.53203,60
1774605205.548107,59
1774605205.5641854,59
1774605205.579931,59
1774605205.5960896,64
1774605205.6121993,66
1774605205.6282759,68
1774605205.6442914,69
1774605205.6603374,68
1774605205.6759555,67
1774605205.692185,67
1774605205.7079947,63
1774605205.7242506,61
1774605205.7402391,59
1774605205.7561321,57
1774605205.7722974,54
1774605205.7880487,53
1774605205.8043053,53
1774605205.8201168,57
1774605205.8360162,60
1774605205.8521523,62
1774605205.8679483,65
1774605205.883949,66
1774605205.9000115,63
1774605205.9162626,58
1774605205.9321408,55
1774605205.9480355,54
1774605205.9641204,51
1774605205.9801726,50
1774605205.9961333,49
1774605206.0120995,49
1774605206.028181,46
1774605206.0445447,45
1774605206.0600812,49
1774605206.0761878,53
1774605206.0922844,57
1774605206.1081572,64
1774605206.124243,68
1774605206.1406908,68
1774605206.1568246,67
1774605206.1727145,64
1774605206.1880302,62
1774605206.2043405,61
1774605206.2205737,58
1774605206.2364554,53
1774605206.2526567,54
1774605206.268796,52
1774605206.2843328,51
1774605206.3002286,52
1774605206.316167,55
1774605206.3321564,56
1774605206.3479724,56
1774605206.3641691,57
1774605206.3800983,58
1774605206.396123,58
1774605206.412093,57
1774605206.428377,58
1774605206.4445796,58
1774605206.4604023,57
1774605206.476608,59
1774605206.4925156,61
1774605206.5083587,64
1774605206.5242722,64
1774605206.5402,64
1774605206.5561943,66
1774605206.5720134,64
1774605206.5880466,61
1774605206.604533,61
1774605206.6201267,62
1774605206.6362066,62
1774605206.6520746,63
1774605206.668025,66
1774605206.6841035,68
1774605206.6999347,67
1774605206.7161121,66
1774605206.732064,63
1774605206.748087,61
1774605206.7642698,58
1774605206.7801065,58
1774605206.7961676,57
1774605206.8121269,55
1774605206.828341,53
1774605206.8442414,53
1774605206.8603446,53
1774605206.876096,63
1774605206.8921256,77
1774605206.908192,90
1774605206.9241462,104
1774605206.940232,111
1774605206.9562411,106
1774605206.9722354,101
1774605206.9879906,93
1774605207.0040333,84
1774605207.0199294,79
1774605207.0360537,76
1774605207.0520003,73
1774605207.0680826,71
1774605207.0841048,71
1774605207.0999973,71
1774605207.1161082,72
1774605207.1325054,71
1774605207.1481802,71
1774605207.1641924,72
1774605207.1801515,75
1774605207.1960223,74
1774605207.212437,74
1774605207.2284698,74
1774605207.2442958,69
1774605207.2600868,63
1774605207.276414,64
1774605207.2925425,60
1774605207.3083441,59
1774605207.3246791,61
1774605207.3408384,62
1774605207.356083,60
1774605207.372037,61
1774605207.388012,59
1774605207.4044476,58
1774605207.4204426,58
1774605207.4360516,61
1774605207.4520013,66
1774605207.4681184,69
1774605207.4844084,70
1774605207.5004823,70
1774605207.5166574,70
1774605207.5320995,67
1774605207.5480924,66
1774605207.5645046,66
1774605207.580309,65
1774605207.5962029,66
1774605207.6121469,68
1774605207.6285863,68
1774605207.6444843,68
1774605207.6602695,69
1774605207.676403,65
1774605207.692512,65
1774605207.7081993,67
1774605207.724612,68
1774605207.740354,68
1774605207.7564645,67
1774605207.7725668,63
1774605207.7885568,60
1774605207.8043025,60
1774605207.8203516,59
1774605207.836721,58
1774605207.852575,61
1774605207.8683505,63
1774605207.8848696,61
1774605207.9001887,63
1774605207.916484,65
1774605207.932432,64
1774605207.9482095,67
1774605207.9642935,75
1774605207.9803917,81
1774605207.99624,89
1774605208.01221,95
1774605208.0284696,99
1774605208.0445008,98
1774605208.06015,96
1774605208.0763807,99
1774605208.0924966,99
1774605208.1083882,100
1774605208.1245897,97
1774605208.14085,96
1774605208.1565528,91
1774605208.1728163,91
1774605208.1888394,88
1774605208.2046041,88
1774605208.2208889,89
1774605208.2366023,89
1774605208.2526367,86
1774605208.268324,83
1774605208.2847884,85
1774605208.300468,85
1774605208.3166413,85
1774605208.3326461,88
1774605208.3486252,93
1774605208.3643758,91
1774605208.3802466,90
1774605208.3961813,87
1774605208.412429,80
1774605208.4282148,72
1774605208.4444067,67
1774605208.460396,61
1774605208.4763286,57
1774605208.4921002,62
1774605208.5084474,67
1774605208.5243604,73
1774605208.540418,83
1774605208.5562234,94
1774605208.5726173,97
1774605208.5885339,98
1774605208.6046193,99
1774605208.6206236,99
1774605208.636601,92
1774605208.652668,93
1774605208.668408,98
1774605208.6841445,106
1774605208.7001178,104
1774605208.7167277,104
1774605208.7335124,98
1774605208.7482517,89
1774605208.7642353,77
1774605208.780203,76
1774605208.796198,77
1774605208.8122044,80
1774605208.8282108,85
1774605208.8442526,87
1774605208.8601854,85
1774605208.8762197,82
1774605208.8922143,79
1774605208.9081967,75
1774605208.9241247,73
1774605208.9402554,71
1774605208.9562507,69
1774605208.9723096,67
1774605208.988236,65
1774605209.0042002,74
1774605209.0202436,82
1774605209.0362303,92
1774605209.0522149,101
1774605209.068245,108
1774605209.0842903,107
1774605209.100206,105
1774605209.1162095,101
1774605209.1321738,102
1774605209.1484246,97
1774605209.164224,91
1774605209.1802974,85
1774605209.1967516,83
1774605209.2131102,78
1774605209.2281983,81
1774605209.2442737,86
1774605209.2602303,89
1774605209.2761858,90
1774605209.2922068,90
1774605209.3081806,87
1774605209.32426,87
1774605209.340209,86
1774605209.3562338,86
1774605209.372227,87
1774605209.3882468,83
1774605209.4041915,79
1774605209.4202538,78
1774605209.4362352,74
1774605209.4522533,70
1774605209.468208,69
1774605209.4843173,67
1774605209.5002213,67
1774605209.516149,68
1774605209.5321968,66
1774605209.5481832,67
1774605209.5642056,67
1774605209.5801618,64
1774605209.596207,62
1774605209.6129825,63
1774605209.6281648,62
1774605209.6441944,62
1774605209.6601605,62
1774605209.6761587,63
1774605209.6921751,63
1774605209.7081773,61
1774605209.724336,59
1774605209.7403314,55
1774605209.7562964,55
1774605209.772204,53
1774605209.7883396,53
1774605209.8041732,55
1774605209.8202214,55
1774605209.836288,53
1774605209.8521874,54
1774605209.8682086,59
1774605209.884254,60
1774605209.9002352,63
1774605209.9162319,73
1774605209.9326515,78
1774605209.9484847,80
1774605209.9643652,83
1774605209.9802396,86
1774605209.9962456,81
1774605210.012714,83
1774605210.0283077,80
1774605210.0442774,81
1774605210.0606954,82
1774605210.0762227,80
1774605210.0924063,75
1774605210.1084151,76
1774605210.1244166,74
1774605210.1402612,75
1774605210.1562147,78
1774605210.1722233,79
1774605210.1883285,82
1774605210.2043753,82
1774605210.2203462,79
1774605210.2365181,75
1774605210.252964,74
1774605210.2684557,69
1774605210.2844012,65
1774605210.3005762,63
1774605210.3167562,60
1774605210.332809,55
1774605210.3486137,51
1774605210.3647048,50
1774605210.3808856,49
1774605210.3967414,50
1774605210.4130032,51
1774605210.4286027,53
1774605210.4445202,54
1774605210.4605637,56
1774605210.4766278,55
1774605210.4927986,53
1774605210.5084846,50
1774605210.5246077,47
1774605210.5405626,44
1774605210.5564919,43
1774605210.5725632,42
1774605210.5886059,42
1774605210.6045601,42
1774605210.6204708,43
1774605210.6365163,44
1774605210.6524136,45
1774605210.66846,47
1774605210.6844938,48
1774605210.70033,46
1774605210.7165704,43
1774605210.7323103,42
1774605210.7482588,40
1774605210.765037,39
1774605210.7802808,39
1774605210.796308,42
1774605210.812334,42
1774605210.8282921,45
1774605210.8442755,46
1774605210.8604178,46
1774605210.876308,47
1774605210.8923228,49
1774605210.9083445,50
1774605210.9246204,52
1774605210.940671,56
1774605210.956706,57
1774605210.9727945,58
1774605210.9888122,58
1774605211.0048795,57
1774605211.0205472,55
1774605211.036301,54
1774605211.0522819,54
1774605211.0682724,54
1774605211.0843794,54
1774605211.100343,54
1774605211.1166213,57
1774605211.132382,55
1774605211.1491337,59
1774605211.1649537,68
1774605211.1806915,80
1774605211.1965847,90
1774605211.2123773,102
1774605211.2284145,109
1774605211.2444158,107
1774605211.260395,101
1774605211.2762837,95
1774605211.2923865,88
1774605211.3083296,84
1774605211.3251612,83
1774605211.3404155,82
1774605211.3567173,84
1774605211.372415,85
1774605211.3887029,88
1774605211.4044454,85
1774605211.4204237,84
1774605211.4365356,80
1774605211.4523902,79
1774605211.4683366,79
1774605211.4843428,82
1774605211.500292,85
1774605211.516294,88
1774605211.5322957,89
1774605211.5483043,88
1774605211.564358,88
1774605211.580342,85
1774605211.596491,83
1774605211.6123483,80
1774605211.628375,79
1774605211.6443536,73
1774605211.6604273,73
1774605211.676518,72
1774605211.6924584,74
1774605211.7085934,75
1774605211.7243683,79
1774605211.7404516,82
1774605211.7565591,82
1774605211.772452,82
1774605211.788461,80
1774605211.8046346,79
1774605211.8204515,78
1774605211.8364425,78
1774605211.8523996,79
1774605211.868448,81
1774605211.8846037,80
1774605211.9004781,80
1774605211.9164667,83
1774605211.9324617,82
1774605211.9483886,81
1774605211.964829,79
1774605211.9806483,78
1774605211.9966977,73
1774605212.012648,74
1774605212.0284507,75
1774605212.044746,79
1774605212.0603874,79
1774605212.0765321,79
1774605212.092584,74
1774605212.108638,69
1774605212.124533,66
1774605212.140789,70
1774605212.1568882,71
1774605212.1726942,76
1774605212.1885989,81
1774605212.204921,80
1774605212.220754,74
1774605212.2369893,74
1774605212.2529445,71
1774605212.2686863,70
1774605212.2848802,71
1774605212.3007922,77
1774605212.3167784,80
1774605212.3329608,83
1774605212.3488886,84
1774605212.3649554,87
1774605212.380935,88
1774605212.396706,91
1774605212.4127822,92
1774605212.428732,92
1774605212.444758,88
1774605212.4607651,86
1774605212.4765465,81
1774605212.492782,78
1774605212.5087364,78
1774605212.5246735,79
1774605212.5405889,80
1774605212.5567796,80
1774605212.5725343,83
1774605212.5885677,83
1774605212.6047041,82
1774605212.6209536,80
1774605212.6365995,79
1774605212.652767,79
1774605212.6689112,81
1774605212.6846838,80
1774605212.7005205,83
1774605212.7167044,83
1774605212.7327628,82
1774605212.748716,82
1774605212.7646806,90
1774605212.7807624,90
1774605212.7968063,97
1774605212.8124976,100
1774605212.8287885,101
1774605212.8445835,98
1774605212.8605795,97
1774605212.8766131,94
1774605212.8925898,96
1774605212.9085505,99
1774605212.9246068,98
1774605212.9410186,101
1774605212.9566138,100
1774605212.9726052,95
1774605212.988834,92
1774605213.0052395,94
1774605213.0207899,93
1774605213.03683,92
1774605213.0530562,91
1774605213.069223,87
1774605213.084982,84
1774605213.1006377,84
1774605213.1168327,82
1774605213.1326282,83
1774605213.14873,85
1774605213.1646333,88
1774605213.1809092,89
1774605213.196913,90
1774605213.2128634,88
1774605213.2289197,85
1774605213.2448974,81
1774605213.2610354,73
1774605213.2768242,69
1774605213.2928154,73
1774605213.3087437,75
1774605213.3249848,81
1774605213.3406856,93
1774605213.3570573,103
1774605213.3727875,108
1774605213.388763,115
1774605213.404988,119
1774605213.4210362,116
1774605213.4368799,114
1774605213.4531002,107
1774605213.4689198,96
1774605213.4847274,83
1774605213.500838,77
1774605213.5168405,71
1774605213.5327866,71
1774605213.5488286,74
1774605213.56472,81
1774605213.5807528,82
1774605213.596916,80
1774605213.6125348,81
1774605213.6288846,81
1774605213.6448653,75
1774605213.6607232,70
1774605213.676621,71
1774605213.6926053,69
1774605213.7087843,66
1774605213.7247307,66
1774605213.7407417,68
1774605213.7566903,66
1774605213.7728415,63
1774605213.788822,63
1774605213.804605,66
1774605213.820644,68
1774605213.83671,69
1774605213.852743,71
1774605213.868753,72
1774605213.8848023,68
1774605213.9008844,67
1774605213.9169474,70
1774605213.932675,72
1774605213.948714,74
1774605213.9647577,78
1774605213.9806137,78
1774605213.9967124,74
1774605214.0126538,69
1774605214.028815,64
1774605214.0449355,58
1774605214.0606523,56
1774605214.0768642,56
1774605214.0927088,57
1774605214.108708,63
1774605214.1248407,66
1774605214.1408858,69
1774605214.1568289,69
1774605214.1729052,68
1774605214.188632,63
1774605214.204681,62
1774605214.220741,58
1774605214.2367964,57
1774605214.2527285,60
1774605214.2687883,68
1774605214.2847338,73
1774605214.3006587,76
1774605214.316654,80
1774605214.3326118,80
1774605214.348682,75
1774605214.3646567,70
1774605214.380629,68
1774605214.3966334,69
1774605214.4126403,73
1774605214.4286547,72
1774605214.4446285,73
1774605214.4606817,74
1774605214.4766803,70
1774605214.4926896,63
1774605214.508683,60
1774605214.524807,56
1774605214.5406332,55
1774605214.5566287,55
1774605214.572601,57
1774605214.5886283,58
1774605214.6046183,59
1774605214.6206207,61
1774605214.6366355,61
1774605214.6527002,63
1774605214.6686683,65
1774605214.684645,68
1774605214.700625,67
1774605214.716608,70
1774605214.7326334,68
1774605214.7486281,66
